Item_id,Main_Category,Sub_Categories,Item_Code,Product_Title,Product_Description,UPC,Brand,Department,Type,Tag,List Price,Price,Inventory,Min Order Qty,Available,Large Image,Additional Images,Item Properties
201676,Allen Screw,Allen Screw,N31EG-012-0733,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-6X30","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,4.14,4.14,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-6X30.jpg,,"Diameter - M6, ISO - 4762, Lead_Time - 6, Length - 30mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 5mm"
201677,Allen Screw,Allen Screw,N31EG-012-0734,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-6X35","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,4.6,4.6,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-6X35.jpg,,"Diameter - M6, ISO - 4762, Lead_Time - 6, Length - 35mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 5mm"
201678,Allen Screw,Allen Screw,N31EG-012-0735,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X10","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,6.21,6.21,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X10.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 10mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201679,Allen Screw,Allen Screw,N31EG-012-0736,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X16","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,3.91,3.91,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X16.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 16mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201680,Allen Screw,Allen Screw,N31EG-012-0737,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X20","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,4.14,4.14,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X20.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 20mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201681,Allen Screw,Allen Screw,N31EG-012-0738,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X25","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,4.37,4.37,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X25.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 25mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201682,Allen Screw,Allen Screw,N31EG-012-0739,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X30","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,5.06,5.06,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X30.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 30mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201683,Allen Screw,Allen Screw,N51EG-012-0197,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X35","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,5.29,5.29,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X35.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 35mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201684,Allen Screw,Allen Screw,N51EG-012-0198,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X40","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,5.98,5.98,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X40.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 40mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201685,Allen Screw,Allen Screw,N31EG-012-0740,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X45","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,6.9,6.9,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X45.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 45mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201686,Allen Screw,Allen Screw,N31EG-012-0741,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X50","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,7.36,7.36,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X50.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 50mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201687,Allen Screw,Allen Screw,N51-ALLEN8X70,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X70","<div><p>Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free</p></div>",2.02E+11,UNBRAKO,,,,12.14,12.14,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X70.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 70mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201688,Allen Screw,Allen Screw,N31EG-012-0587,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-8X80","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,15.64,15.64,100,25,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-8X80.jpg,,"Diameter - M8, ISO - 4762, Lead_Time - 6, Length - 80mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 6 mm"
201689,Allen Screw,Allen Screw,N51EG-012-0286,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-10X25","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,7.36,7.36,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-10X25.jpg,,"Diameter - M10, ISO - 4762, Lead_Time - 6, Length - 25mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 8 mm"
201690,Allen Screw,Allen Screw,N31EG-012-0428,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-10X30","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,7.59,7.59,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-10X30.jpg,,"Diameter - M10, ISO - 4762, Lead_Time - 6, Length - 30mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 8 mm"
201691,Allen Screw,Allen Screw,N31EG-012-0444,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-10X35","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,8.05,8.05,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-10X35.jpg,,"Diameter - M10, ISO - 4762, Lead_Time - 6, Length - 35mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 8 mm"
201692,Allen Screw,Allen Screw,N51EG-012-0001,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-10X40","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,5.98,5.98,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-10X40.jpg,,"Diameter - M10, ISO - 4762, Lead_Time - 6, Length - 40mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 8 mm"
201693,Allen Screw,Allen Screw,N51EG-012-0002,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-10X45","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,6.9,6.9,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-10X45.jpg,,"Diameter - M10, ISO - 4762, Lead_Time - 6, Length - 45mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 8 mm"
201694,Allen Screw,Allen Screw,N51EG-012-0003,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-10X50","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,6.9,6.9,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-10X50.jpg,,"Diameter - M10, ISO - 4762, Lead_Time - 6, Length - 50mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 8 mm"
201695,Allen Screw,Allen Screw,N51EG-012-0004,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-10X60","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,8.28,8.28,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-10X60.jpg,,"Diameter - M10, ISO - 4762, Lead_Time - 6, Length - 60mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 8 mm"
201696,Allen Screw,Allen Screw,N51EG-012-0005,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-10X70","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,9.89,9.89,100,100,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-10X70.jpg,,"Diameter - M10, ISO - 4762, Lead_Time - 6, Length - 70mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 8 mm"
201697,Allen Screw,Allen Screw,N31EG-012-0353,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-12X160","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,105.8,105.8,100,10,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-12X160.jpg,,"Diameter - M12, ISO - 4762, Lead_Time - 6, Length - 160mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 10 mm"
201698,Allen Screw,Allen Screw,N31EG-012-0746,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-12X30","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,13.8,13.8,100,25,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-12X30.jpg,,"Diameter - M12, ISO - 4762, Lead_Time - 6, Length - 30mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 10 mm"
201699,Allen Screw,Allen Screw,N31EG-012-0747,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-12X40","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,14.72,14.72,100,25,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-12X40.jpg,,"Diameter - M12, ISO - 4762, Lead_Time - 6, Length - 40mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 10 mm"
201700,Allen Screw,Allen Screw,N51EG-012-0006,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-12X50","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,16.56,16.56,100,25,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-12X50.jpg,,"Diameter - M12, ISO - 4762, Lead_Time - 6, Length - 50mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 10 mm"
201701,Allen Screw,Allen Screw,N31EM-052-0051,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-12X60","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,18.4,18.4,100,25,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-12X60.jpg,,"Diameter - M12, ISO - 4762, Lead_Time - 6, Length - 60mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 10 mm"
201702,Allen Screw,Allen Screw,N51EG-012-0008,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-12X70","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,19.78,19.78,100,25,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-12X70.jpg,,"Diameter - M12, ISO - 4762, Lead_Time - 6, Length - 70mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 10 mm"
201703,Allen Screw,Allen Screw,N51EG-012-018,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-12X100","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,32.2,32.2,100,25,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-12X100.jpg,,"Diameter - M12, ISO - 4762, Lead_Time - 6, Length - 100mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 10 mm"
201704,Allen Screw,Allen Screw,N31EG-012-0325,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-12X120","<div><p>Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free</p></div>",2.02E+11,UNBRAKO,,,,55.2,55.2,100,20,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-12X120.jpg,,"Diameter - M12, ISO - 4762, Lead_Time - 6, Length - 120mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 10 mm"
201705,Allen Screw,Allen Screw,N31EG-012-0512,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-12X180","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,115,115,100,10,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-12X180.jpg,,"Diameter - M12, ISO - 4762, Lead_Time - 6, Length - 180mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 10 mm"
201706,Allen Screw,Allen Screw,N31EG-012-0748,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-16X35","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,32.2,32.2,100,25,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-16X35.jpg,,"Diameter - M16, ISO - 4762, Lead_Time - 6, Length - 35mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 14 mm"
201707,Allen Screw,Allen Screw,N51EG-012-0009,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-16X60","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,33.12,33.12,100,25,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-16X60.jpg,,"Diameter - M16, ISO - 4762, Lead_Time - 6, Length - 60mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 14 mm"
201708,Allen Screw,Allen Screw,N31EG-012-0527,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-16X120","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,66.24,66.24,100,20,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-16X120.jpg,,"Diameter - M16, ISO - 4762, Lead_Time - 6, Length - 120mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 14 mm"
201709,Allen Screw,Allen Screw,N31EG-012-0757,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-16X130","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,74.52,74.52,100,10,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-16X130.jpg,,"Diameter - M16, ISO - 4762, Lead_Time - 6, Length - 130mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 14 mm"
201710,Allen Screw,Allen Screw,N51EG-012-0232,"ALLEN SCREW,MAKE-UNBRAKO , SIZE-20X60","Impeccable finish,Rigid design,Corrosion resistance,Steel body,Stainless finish,Rust free",2.02E+11,UNBRAKO,,,,73.6,73.6,100,10,YES,/20190501314/assets/items/largeimages/ALLEN_SCREWMAKE-UNBRAKO_SIZE-20X60.jpg,,"Diameter - M20, ISO - 4762, Lead_Time - 6, Length - 60mm, Material - AISI 316, Measurement__System - Metric, Mechanical_Properties - Property Class A4-70, Product_Type - Cold Forged, Sys_Num_Images - 1, Sys_Product_Type - 18% GST, Thread_Type - Full Threaded, Unit_of_Measure - EA, UNSPSC - 23242106, Wrench_Size - 17 mm"
